username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
B_ObamaMemes;2015-08-18 14:03;0;0;"Be careful now... #PresidentObama #BarackObama #Obama #POTUS #President @barackobama whitehouse… https:// instagram.com/p/6hiajSyFgN/";;@barackobama;#PresidentObama #BarackObama #Obama #POTUS #President;"633610180891144193";https://twitter.com/B_ObamaMemes/status/633610180891144193
whphotos2013;2015-08-18 04:40;0;0;"Teatime with my friend @barackobama in his house ! #whitehouse #president #barackobama … http:// wh.4rum.eu / pic.twitter.com/X8fzJW2zNo";;@barackobama;#whitehouse #president #barackobama;"633468444348936192";https://twitter.com/whphotos2013/status/633468444348936192
Margherita_AD;2015-08-17 21:20;0;0;"Quali sono le #hit dell' #estate di #BarackObama ? Ecco le #playlist #Spotify firmate @BarackObama http:// it.blastingnews.com/cultura-spetta coli/2015/08/estate-2015-ecco-le-canzoni-preferite-del-presidente-obama-00517723.html …";;@BarackObama;#hit #estate #BarackObama #playlist #Spotify;"633357674420244480";https://twitter.com/Margherita_AD/status/633357674420244480
DLDizel;2015-08-17 21:08;0;0;"I got #MyAllergyShots thanks 2 #ObamaCare or the #ACA . @BarackObama #BarackObama #Whitehouse @Whitehouse #SCOTUS #Congress @POTUS";;@BarackObama @Whitehouse @POTUS;#MyAllergyShots #ObamaCare #ACA #BarackObama #Whitehouse #SCOTUS #Congress;"633354739724480512";https://twitter.com/DLDizel/status/633354739724480512
being_beckeroni;2015-08-17 03:37;0;0;"Seriously, no president will ever social media the way @barackobama does. #propsMrPrez #BarackObama … https:// instagram.com/p/6d18MAvrov/";;@barackobama;#propsMrPrez #BarackObama;"633090174067568640";https://twitter.com/being_beckeroni/status/633090174067568640
eyuboglualice;2015-08-17 02:13;2;6;". @BarackObama 'nın @Spotify listesinden, bu #yaz ın #top40 'ı... #BarackObama #Spotify @twitter #sosyalmedya @milliyet pic.twitter.com/K3jaeeRyOs";;@BarackObama @Spotify @twitter @milliyet;#yaz #top40 #BarackObama #Spotify #sosyalmedya;"633069075757969410";https://twitter.com/eyuboglualice/status/633069075757969410
MarcosBarajas77;2015-08-16 22:36;0;0;"#barackobama #BillCLINTON @BarackObama driver luxe. pic.twitter.com/8ZXNnmunwQ";;@BarackObama;#barackobama #BillCLINTON;"633014433443266560";https://twitter.com/MarcosBarajas77/status/633014433443266560
razor_cabrone;2015-08-16 20:24;0;0;"Who is must #Corrupt Lois Lerner #LoisLerner ? Internal Revenue Service #IRS ? . @POTUS #BarackObama Barack Obama. @BarackObama Administration?";;@POTUS @BarackObama;#Corrupt #LoisLerner #IRS #BarackObama;"632981231072841728";https://twitter.com/razor_cabrone/status/632981231072841728
sekai_no_sanada;2015-08-16 09:46;0;0;"@BarackObama Discuss ? You say President Obama only discussed efforts ? He did no actions ? #barackobama #politics #democrat";;@BarackObama;#barackobama #politics #democrat;"632820719764672512";https://twitter.com/sekai_no_sanada/status/632820719764672512
maRahmann;2015-08-16 02:09;0;0;"The USA needs to seriously rethink the way it does food aid https://www. globalcitizen.org/en/content/the -usa-needs-to-seriously-rethink-the-way-it-does/ … #globalcitizen @BarackObama #barackobama";;@BarackObama;#globalcitizen #barackobama;"632705803607117824";https://twitter.com/maRahmann/status/632705803607117824
