username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
StephanieC_B;2016-10-19 00:05;0;4;"Thanks again to Congressman @ChrisVanHollen for talking with me this morning! Story soon to come @CNSmd pic.twitter.com/yAzAYDhsiH";;@ChrisVanHollen @CNSmd;;"788501299549597697";https://twitter.com/StephanieC_B/status/788501299549597697
NelsonForTruth;2016-10-19 00:02;0;0;"@sierraclub @ChrisVanHollen Two idiots. Man is not causing the climate to change";;@sierraclub @ChrisVanHollen;;"788500434654752768";https://twitter.com/NelsonForTruth/status/788500434654752768
NjieIsatou20;2016-10-18 22:47;4;2;"@janko1992 @SenatorBarb @RepJohnDelaney @ChrisVanHollen @BenCardinforMD FREE FANTA DARBOE NOW...";;@janko1992 @SenatorBarb @RepJohnDelaney @ChrisVanHollen @BenCardinforMD;;"788481683737681920";https://twitter.com/NjieIsatou20/status/788481683737681920
ChrisVanHollen;2016-10-18 22:08;7;23;"Congrats to @OrbitalATK @NASA & @NASA_Wallops on the successful #Antares rocket launch! http:// go.nasa.gov/2eipwOb";;@OrbitalATK @NASA @NASA_Wallops;#Antares;"788471899823235072";https://twitter.com/ChrisVanHollen/status/788471899823235072
hlfuller68;2016-10-18 20:29;0;0;"@RochelleReports @resp_solutions @ChrisVanHollen no you can't because none of you solutions are common sense.";;@RochelleReports @resp_solutions @ChrisVanHollen;;"788446799849623556";https://twitter.com/hlfuller68/status/788446799849623556
grantfields5;2016-10-18 19:38;3;6;"@Maryland_First @ChrisVanHollen #partofthemovement pic.twitter.com/UpOMH8txqN";;@Maryland_First @ChrisVanHollen;#partofthemovement;"788434173962903553";https://twitter.com/grantfields5/status/788434173962903553
FoolsTruth;2016-10-18 19:29;0;0;". @ChrisVanHollen Why is US involved in bombing #Yemen ? Surely we can support allies w/o killing innocent civilians.";;@ChrisVanHollen;#Yemen;"788431864868503553";https://twitter.com/FoolsTruth/status/788431864868503553
jaybread;2016-10-18 19:08;1;2;"@janko1992 @SenatorBarb @RepJohnDelaney @ChrisVanHollen @BenCardinforMD @HumaAbedin @FLOTUS A devastated husband's cry for help #Gambian";;@janko1992 @SenatorBarb @RepJohnDelaney @ChrisVanHollen @BenCardinforMD @HumaAbedin @FLOTUS;#Gambian;"788426639877214209";https://twitter.com/jaybread/status/788426639877214209
HaslamChris1;2016-10-18 18:42;0;0;"This body, the United States Congress, was united, Republicans and D... #ChrisVanHollen #quotes https:// openquotes.github.io/authors/chris- van-hollen-quotes/#c625eb3a …";;;#ChrisVanHollen #quotes #c625eb3a;"788419940541952000";https://twitter.com/HaslamChris1/status/788419940541952000
RuttenBasFan;2016-10-18 17:55;0;0;"Instead, we did take our eye off the ball. We decided, instead of fi... #ChrisVanHollen #quotes https:// openquotes.github.io/authors/chris- van-hollen-quotes/#c9f67e99 …";;;#ChrisVanHollen #quotes #c9f67e99;"788408113212817408";https://twitter.com/RuttenBasFan/status/788408113212817408
RochelleReports;2016-10-18 17:42;29;53;""You can respect the second amendment as I do, and still respect common sense gun measures." @ChrisVanHollen at @resp_solutions event. pic.twitter.com/XU3MtBi8wI";;@ChrisVanHollen @resp_solutions;;"788404986325729280";https://twitter.com/RochelleReports/status/788404986325729280
srfrjulie;2016-10-18 17:23;0;0;"Leaving a meeting with an MD legislator and see @ChrisVanHollen speaking about gun control. This is a fun job";;@ChrisVanHollen;;"788400232476319744";https://twitter.com/srfrjulie/status/788400232476319744
vickieaconnor;2016-10-18 17:01;1;2;"#LT the rally hosts @GabbyGiffords @resp_solutions , @ChrisVanHollen @KathleenDumais1 and Marylanders to Prevent Gun Violence #cnsmd";;@GabbyGiffords @resp_solutions @ChrisVanHollen @KathleenDumais1;#LT #cnsmd;"788394476490395648";https://twitter.com/vickieaconnor/status/788394476490395648
