username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
winwingingit;2016-10-08 21:20;0;0;"Jerry, was this published before you have had a change to ad your name? It is not too late... @JerryMoran https:// twitter.com/stevemullis/st atus/784824991871295488 …";;@JerryMoran;;"784835768099274752";https://twitter.com/winwingingit/status/784835768099274752
Susan11790;2016-10-08 21:03;0;1;"@LOLKSGOP @JerryMoran Waiting to see which way the wind blows, Senator? #ksleg #Kansas";;@LOLKSGOP @JerryMoran;#ksleg #Kansas;"784831648638513152";https://twitter.com/Susan11790/status/784831648638513152
copperboomer;2016-10-08 21:02;0;3;"Shit. I agree with @JerryMoran . Do they send out weather alerts when hell freezes over? Do I need to notify the national weather service?";;@JerryMoran;;"784831413044453376";https://twitter.com/copperboomer/status/784831413044453376
woistDieter;2016-10-08 20:54;0;5;"@JerryMoran So, as one of your female constituents, I ask if you will withdraw your support from @realDonaldTrump ?";;@JerryMoran @realDonaldTrump;;"784829348264062977";https://twitter.com/woistDieter/status/784829348264062977
daysathome;2016-10-08 20:54;0;5;"@JerryMoran Aaaaand? You still support him? I've lived in KS my entire life and I KNOW you're a man with principles - show us!!";;@JerryMoran;;"784829305402499072";https://twitter.com/daysathome/status/784829305402499072
OctavioHM71;2016-10-08 20:53;0;8;"@JerryMoran Please withdraw your support and endorsement!";;@JerryMoran;;"784829005761433600";https://twitter.com/OctavioHM71/status/784829005761433600
BBolen07331514;2016-10-08 20:52;0;8;"@JerryMoran so, we can mark you down for a @HillaryClinton vote, right? Or...";;@JerryMoran @HillaryClinton;;"784828957728178177";https://twitter.com/BBolen07331514/status/784828957728178177
JerryMoran;2016-10-08 20:51;21;57;"Disgusting, discouraging and damaging. Everyone is worthy of being treated with dignity and respect.";;;;"784828579842359296";https://twitter.com/JerryMoran/status/784828579842359296
johnfein;2016-10-08 20:47;0;0;"@SenPatRoberts @JerryMoran @RepKevinYoder Any plans to condemn Trump for saying how he enjoys assaulting women? KS voters won't forget.";;@SenPatRoberts @JerryMoran @RepKevinYoder;;"784827543882915840";https://twitter.com/johnfein/status/784827543882915840
AndreaChalupa;2016-10-08 20:44;0;0;". @JerryMoran : Do the #TrumpTapes on women represent you? or America? Will you #DumpTrump ? http:// ImWithSexist.com";;@JerryMoran;#TrumpTapes #DumpTrump;"784826834768785408";https://twitter.com/AndreaChalupa/status/784826834768785408
daysathome;2016-10-08 20:40;0;0;"@JerryMoran @RepKevinYoder - You guys still support Trump? Have some character - disavow - and you have my vote. pic.twitter.com/7aHBG77cWa";;@JerryMoran @RepKevinYoder;;"784825819373764608";https://twitter.com/daysathome/status/784825819373764608
vmstan;2016-10-08 20:33;1;0;"Still waiting on KS GOP officials to comment on Trump @govsambrownback @RepKevinYoder @SenPatRoberts @JerryMoran @RepLynnJenkins";;@govsambrownback @RepKevinYoder @SenPatRoberts @JerryMoran @RepLynnJenkins;;"784824138716282881";https://twitter.com/vmstan/status/784824138716282881
withasee;2016-10-08 20:12;0;0;"@JerryMoran @PatRoberts @RepKevinYoder Please disavow your support of Donald Trump. His behavior is unacceptable OP,KS";;@JerryMoran @PatRoberts @RepKevinYoder;;"784818778106318848";https://twitter.com/withasee/status/784818778106318848
cowboy675655;2016-10-08 19:59;0;0;". @JerryMoran : Senator Moran, its time to stand up for real conservative values, and dump trump.";;@JerryMoran;;"784815555144454144";https://twitter.com/cowboy675655/status/784815555144454144
groverbynum;2016-10-08 19:55;2;0;"Regulating #innovation in Kansas: “Innovation is key to long-term, sustainable economic growth" cc @JerryMoran http://www. statetechmagazine.com/article/2016/0 8/kansas-new-drone-czar-signals-notable-shift-state-technology-leadership?utm_source=t.co&utm_medium=referral …";;@JerryMoran;#innovation;"784814510297133056";https://twitter.com/groverbynum/status/784814510297133056
jasoncwatts;2016-10-08 19:53;0;0;"So far crickets from the KS delegation regarding Trump. @RepKevinYoder @RepMikePompeo @RepLynnJenkins @JerryMoran @SenPatRoberts";;@RepKevinYoder @RepMikePompeo @RepLynnJenkins @JerryMoran @SenPatRoberts;;"784813943772418048";https://twitter.com/jasoncwatts/status/784813943772418048
andeparks;2016-10-08 18:18;2;4;"Time for Kansas lawmakers to show some courage, repudiate the racism and misogyny of their presidential nominee. @SenPatRoberts @JerryMoran";;@SenPatRoberts @JerryMoran;;"784790151029411840";https://twitter.com/andeparks/status/784790151029411840
HappilyLiberal;2016-10-08 18:17;0;0;". @JerryMoran : Do the #TrumpTapes on women represent you? or America? Will you #DumpTrump ? #ImWithSexist";;@JerryMoran;#TrumpTapes #DumpTrump #ImWithSexist;"784789879951618049";https://twitter.com/HappilyLiberal/status/784789879951618049
BlakeBoston617;2016-10-08 17:39;2;1;". @JerryMoran : Do the #TrumpTapes on women represent you? or America? Will you #DumpTrump ? http:// ImWithSexist.com";;@JerryMoran;#TrumpTapes #DumpTrump;"784780205739180032";https://twitter.com/BlakeBoston617/status/784780205739180032
vmstan;2016-10-08 16:32;0;0;"@JerryMoran have you commented on latest DJT video yet?";;@JerryMoran;;"784763378661068800";https://twitter.com/vmstan/status/784763378661068800
