# date;sentiment;objectivity;retweets;favourites
05.11.2016 21:17;0.285714286;0.535714286;0;0
05.11.2016 21:11;0.2;0.2;0;0
05.11.2016 21:07;0;0;0;0
05.11.2016 21:06;0;0;1;3
05.11.2016 21:05;0.9765625;0.5;0;0
05.11.2016 20:59;0;0.066666667;1;1
05.11.2016 20:58;0;0;0;0
05.11.2016 20:57;0.107142857;0.25;4;4
05.11.2016 20:54;0;0;0;0
05.11.2016 20:53;0;0;0;0
05.11.2016 20:48;0;0;2;1
05.11.2016 20:47;0;0.25;0;0
05.11.2016 20:46;0.425;0.575;0;0
05.11.2016 20:46;0;0;0;1
05.11.2016 20:41;0.225;0.266666667;0;1
05.11.2016 20:40;0;0;0;0
05.11.2016 20:39;0;0;1;2
05.11.2016 20:35;-0.25;0.5;0;0
05.11.2016 20:34;0;0;0;0
05.11.2016 20:32;-0.2;0.4;3;9
05.11.2016 20:31;0;0;2;5
05.11.2016 20:30;0;0;1;1
05.11.2016 20:29;0;0;6;3
05.11.2016 20:11;-0.033333333;0.8;0;0
05.11.2016 20:09;0;0;0;0
05.11.2016 20:09;0;0;0;0
05.11.2016 20:05;0.1;0.133333333;0;2
05.11.2016 19:58;0;0;0;1
05.11.2016 19:56;0.214285714;0.571428571;0;1
05.11.2016 19:55;0;0;0;1
05.11.2016 19:54;0;0;2;4
05.11.2016 19:35;0;0;0;0
05.11.2016 19:33;0;0;19;18
05.11.2016 19:30;-0.125;0.125;1;1
05.11.2016 19:12;0;0;0;0
05.11.2016 19:11;0;0;0;0
05.11.2016 19:10;0;0;3;2
